timestamp,rpm,temperature,vibration,oil_pressure,voltage
2025-01-01 00:06:39,1496.79,69.1,0.2027,4.96,221.53
2025-01-01 00:06:40,1511.07,71.47,0.2231,5.08,224.52
2025-01-01 00:06:41,1511.05,71.92,0.1898,4.93,218.5
2025-01-01 00:06:42,1482.36,70.4,0.2479,4.95,220.39
2025-01-01 00:06:43,1496.96,69.83,0.2259,4.88,222.35
2025-01-01 00:06:44,1488.45,70.65,0.2104,5.15,221.52
2025-01-01 00:06:45,1487.13,67.9,0.2002,4.95,219.62
2025-01-01 00:06:46,1504.06,71.0,0.193,4.82,220.5
2025-01-01 00:06:47,1500.94,70.22,0.2075,4.98,222.97
2025-01-01 00:06:48,1490.85,69.1,0.2332,5.16,219.59
2025-01-01 00:06:49,1493.74,68.33,0.2257,4.88,224.35
2025-01-01 00:06:50,1522.59,70.55,0.2302,4.99,222.28
2025-01-01 00:06:51,1503.84,70.39,0.2478,5.06,224.26
2025-01-01 00:06:52,1490.78,69.77,0.2025,5.08,219.01
2025-01-01 00:06:53,1508.7,69.16,0.2188,5.23,223.28
2025-01-01 00:06:54,1488.86,70.7,0.2372,4.95,217.8
2025-01-01 00:06:55,1509.2,70.43,0.2318,4.98,224.66
2025-01-01 00:06:56,1496.6,69.84,0.2311,5.07,217.24
2025-01-01 00:06:57,1514.3,68.88,0.221,4.97,218.58
2025-01-01 00:06:58,1512.99,67.99,0.2063,4.91,221.75
2025-01-01 00:06:59,1516.34,71.11,0.2489,4.78,220.33
2025-01-01 00:07:00,1492.88,69.96,0.2259,5.01,222.75
2025-01-01 00:07:01,1488.13,69.5,0.1914,4.84,222.01
2025-01-01 00:07:02,1505.42,71.89,0.2448,5.01,218.06
2025-01-01 00:07:03,1511.91,69.65,0.1972,4.88,220.24
2025-01-01 00:07:04,1514.11,70.39,0.2457,5.01,219.15
2025-01-01 00:07:05,1525.76,72.16,0.2252,4.92,216.78
2025-01-01 00:07:06,1507.21,70.09,0.2306,5.03,220.87
2025-01-01 00:07:07,1513.15,70.66,0.2069,4.92,221.17
2025-01-01 00:07:08,1495.45,71.06,0.2357,5.0,218.44
2025-01-01 00:07:09,1489.82,69.22,0.1889,5.0,219.12
2025-01-01 00:07:10,1496.68,71.22,0.2241,5.0,221.12
2025-01-01 00:07:11,1512.34,68.74,0.2357,4.82,218.41
2025-01-01 00:07:12,1512.16,71.04,0.2349,5.02,222.83
2025-01-01 00:07:13,1491.74,70.04,0.2226,5.2,222.05
2025-01-01 00:07:14,1512.39,69.59,0.2667,5.05,217.99
2025-01-01 00:07:15,1522.85,68.92,0.2044,4.98,218.04
2025-01-01 00:07:16,1508.31,70.63,0.2241,5.19,216.73
2025-01-01 00:07:17,1515.04,69.52,0.2511,5.19,224.6
2025-01-01 00:07:18,1502.59,69.19,0.2285,4.99,216.47
2025-01-01 00:07:19,1510.01,69.43,0.2508,5.1,219.44
2025-01-01 00:07:20,1504.42,70.11,0.2129,5.31,218.13
2025-01-01 00:07:21,1504.59,71.34,0.2144,4.94,217.34
2025-01-01 00:07:22,1513.69,71.07,0.2315,4.85,221.01
2025-01-01 00:07:23,1506.44,70.02,0.1946,4.99,218.26
2025-01-01 00:07:24,1504.81,70.42,0.2154,5.09,219.87
2025-01-01 00:07:25,1508.41,70.77,0.2424,4.9,219.31
2025-01-01 00:07:26,1511.57,70.51,0.2448,5.07,219.11
2025-01-01 00:07:27,1511.24,70.1,0.2415,5.19,222.18
2025-01-01 00:07:28,1522.52,68.81,0.2114,4.97,219.2
2025-01-01 00:07:29,1507.2,69.99,0.2446,5.1,220.83
2025-01-01 00:07:30,1496.13,70.91,0.236,5.04,220.06
2025-01-01 00:07:31,1515.44,69.81,0.2152,5.07,221.06
2025-01-01 00:07:32,1511.07,70.08,0.1963,4.88,219.13
2025-01-01 00:07:33,1510.59,71.15,0.1863,5.05,219.83
2025-01-01 00:07:34,1495.93,72.55,0.228,5.08,225.14
2025-01-01 00:07:35,1499.62,69.97,0.2525,4.87,220.15
2025-01-01 00:07:36,1504.65,71.33,0.2309,4.91,221.94
2025-01-01 00:07:37,1511.05,69.31,0.2091,4.95,217.7
2025-01-01 00:07:38,1512.82,70.04,0.2173,4.9,219.21
2025-01-01 00:07:39,1516.19,71.12,0.1906,4.9,221.27
2025-01-01 00:07:40,1500.34,69.81,0.2058,4.87,220.19
2025-01-01 00:07:41,1501.29,71.51,0.2217,4.9,221.39
2025-01-01 00:07:42,1515.11,69.63,0.189,4.95,217.3
2025-01-01 00:07:43,1517.48,68.98,0.2166,5.15,221.74
2025-01-01 00:07:44,1500.25,69.59,0.2196,4.98,222.99
2025-01-01 00:07:45,1503.13,69.02,0.243,5.1,219.55
2025-01-01 00:07:46,1510.55,70.42,0.1992,4.99,217.71
2025-01-01 00:07:47,1499.31,69.43,0.23,5.02,217.36
2025-01-01 00:07:48,1497.04,70.37,0.2327,5.01,215.59
2025-01-01 00:07:49,1514.7,72.15,0.2551,5.05,221.34
2025-01-01 00:07:50,1499.18,70.56,0.2009,5.01,217.14
2025-01-01 00:07:51,1509.1,70.02,0.2389,5.02,219.08
2025-01-01 00:07:52,1511.18,69.2,0.2183,4.95,221.49
2025-01-01 00:07:53,1503.84,70.65,0.2342,4.77,218.15
2025-01-01 00:07:54,1505.38,71.39,0.2352,5.13,219.56
2025-01-01 00:07:55,1505.27,69.88,0.215,4.92,218.91
2025-01-01 00:07:56,1502.95,69.73,0.2243,4.82,220.86
2025-01-01 00:07:57,1505.9,70.83,0.2146,4.95,221.96
2025-01-01 00:07:58,1503.25,72.37,0.1958,4.98,217.75
2025-01-01 00:07:59,1498.2,69.59,0.2143,5.08,217.71
2025-01-01 00:08:00,1509.39,68.94,0.2159,5.13,220.92
2025-01-01 00:08:01,1506.69,71.01,0.2356,5.06,222.81
2025-01-01 00:08:02,1496.22,70.31,0.2368,5.07,221.12
2025-01-01 00:08:03,1514.99,69.89,0.1972,5.13,220.0
2025-01-01 00:08:04,1500.15,70.42,0.2156,5.1,221.78
2025-01-01 00:08:05,1507.05,70.93,0.2249,5.1,215.27
2025-01-01 00:08:06,1495.22,70.35,0.216,4.9,221.24
2025-01-01 00:08:07,1496.74,70.61,0.2268,5.01,218.34
2025-01-01 00:08:08,1503.04,71.62,0.2353,5.1,219.84
2025-01-01 00:08:09,1490.97,69.92,0.2214,5.13,222.27
2025-01-01 00:08:10,1508.0,69.54,0.2271,4.97,219.51
2025-01-01 00:08:11,1494.74,70.86,0.224,5.08,217.08
2025-01-01 00:08:12,1495.6,74.04,0.207,5.03,220.88
2025-01-01 00:08:13,1496.77,72.12,0.2233,5.01,223.64
2025-01-01 00:08:14,1498.31,69.91,0.2178,4.86,220.55
2025-01-01 00:08:15,1508.43,70.58,0.2379,5.09,220.68
2025-01-01 00:08:16,1502.72,71.62,0.2109,5.14,219.61
2025-01-01 00:08:17,1510.78,72.22,0.1796,4.98,219.19
2025-01-01 00:08:18,1518.33,69.99,0.2795,4.85,220.7
2025-01-01 00:08:19,1501.59,70.9,0.2136,4.95,216.35
2025-01-01 00:08:20,1505.56,68.9,0.1988,5.01,219.76
2025-01-01 00:08:21,1512.92,69.05,0.2335,5.03,219.4
2025-01-01 00:08:22,1498.28,70.32,0.2428,4.96,221.69
2025-01-01 00:08:23,1502.53,72.13,0.2257,4.98,216.78
2025-01-01 00:08:24,1493.31,70.78,0.2207,5.03,218.63
2025-01-01 00:08:25,1503.54,69.78,0.2312,4.98,223.73
2025-01-01 00:08:26,1499.24,71.52,0.2042,4.95,218.32
2025-01-01 00:08:27,1514.84,70.84,0.2281,5.02,217.83
2025-01-01 00:08:28,1515.99,71.8,0.2247,5.0,221.3
2025-01-01 00:08:29,1503.37,70.21,0.2156,4.97,219.05
2025-01-01 00:08:30,1510.62,70.08,0.2169,4.94,217.0
2025-01-01 00:08:31,1517.28,70.92,0.2429,4.95,222.91
2025-01-01 00:08:32,1505.97,71.86,0.2253,5.0,218.94
2025-01-01 00:08:33,1505.43,70.64,0.2555,5.15,220.18
2025-01-01 00:08:34,1514.58,67.69,0.2163,5.02,221.77
2025-01-01 00:08:35,1508.22,70.36,0.2165,4.92,223.8
2025-01-01 00:08:36,1513.82,71.72,0.226,4.95,221.11
2025-01-01 00:08:37,1504.65,70.29,0.2254,4.94,218.26
2025-01-01 00:08:38,1502.92,69.03,0.2379,5.08,218.46
2025-01-01 00:08:39,1490.25,70.81,0.2307,5.0,217.33
2025-01-01 00:08:40,1489.54,72.13,0.2217,5.05,219.86
2025-01-01 00:08:41,1508.2,69.14,0.2171,4.86,217.83
2025-01-01 00:08:42,1499.23,68.61,0.2169,4.93,217.63
2025-01-01 00:08:43,1503.84,70.41,0.2094,5.2,221.44
2025-01-01 00:08:44,1513.89,70.09,0.2441,5.08,217.96
2025-01-01 00:08:45,1499.47,73.34,0.218,5.05,219.57
2025-01-01 00:08:46,1511.59,69.43,0.2062,5.11,220.4
2025-01-01 00:08:47,1485.12,70.45,0.2227,5.07,220.64
2025-01-01 00:08:48,1507.69,70.51,0.2322,4.88,218.37
2025-01-01 00:08:49,1498.14,69.08,0.2422,5.11,221.23
2025-01-01 00:08:50,1500.16,69.89,0.2177,5.11,221.05
2025-01-01 00:08:51,1518.89,69.46,0.222,4.87,217.17
2025-01-01 00:08:52,1503.75,70.09,0.2163,4.85,220.39
2025-01-01 00:08:53,1502.73,71.34,0.2377,4.87,220.79
2025-01-01 00:08:54,1500.22,71.96,0.2261,4.95,219.19
2025-01-01 00:08:55,1493.01,71.7,0.2691,4.83,219.5
2025-01-01 00:08:56,1504.14,69.83,0.2512,5.12,219.51
2025-01-01 00:08:57,1521.61,70.46,0.222,5.03,218.51
2025-01-01 00:08:58,1516.67,71.05,0.2198,4.98,218.18
2025-01-01 00:08:59,1507.16,69.14,0.227,4.95,221.13
2025-01-01 00:09:00,1513.41,71.22,0.2245,4.93,219.4
2025-01-01 00:09:01,1504.94,70.92,0.2157,4.9,220.35
2025-01-01 00:09:02,1515.95,72.31,0.243,4.9,222.82
2025-01-01 00:09:03,1498.33,69.66,0.2357,4.86,221.6
2025-01-01 00:09:04,1504.67,70.83,0.2107,5.08,221.03
2025-01-01 00:09:05,1502.2,71.38,0.174,5.04,219.78
2025-01-01 00:09:06,1498.76,70.61,0.2373,4.93,219.76
2025-01-01 00:09:07,1504.8,70.83,0.2519,4.95,222.63
2025-01-01 00:09:08,1494.71,70.74,0.193,5.01,221.44
2025-01-01 00:09:09,1521.33,70.49,0.2125,5.1,220.08
2025-01-01 00:09:10,1505.94,71.36,0.2494,4.83,220.1
2025-01-01 00:09:11,1505.04,69.37,0.1951,4.99,219.07
2025-01-01 00:09:12,1499.38,70.3,0.2206,5.0,223.15
2025-01-01 00:09:13,1504.94,72.32,0.2525,5.1,218.54
2025-01-01 00:09:14,1502.85,69.52,0.236,4.99,220.88
2025-01-01 00:09:15,1507.62,70.61,0.2206,4.9,219.12
2025-01-01 00:09:16,1510.95,70.28,0.2266,5.09,220.98
2025-01-01 00:09:17,1493.42,70.37,0.2104,4.99,220.78
2025-01-01 00:09:18,1509.31,72.11,0.2179,4.97,221.15
2025-01-01 00:09:19,1512.94,69.42,0.2417,5.07,219.7
2025-01-01 00:09:20,1503.0,71.18,0.2365,5.04,218.54
2025-01-01 00:09:21,1491.48,70.35,0.2226,5.05,218.47
2025-01-01 00:09:22,1510.35,70.86,0.2133,5.09,219.31
2025-01-01 00:09:23,1499.71,70.7,0.2279,4.91,221.24
2025-01-01 00:09:24,1505.21,69.69,0.1931,5.04,220.2
2025-01-01 00:09:25,1506.25,71.83,0.1784,5.13,222.73
2025-01-01 00:09:26,1497.47,71.47,0.2121,4.9,219.8
2025-01-01 00:09:27,1519.94,70.82,0.2293,5.09,218.76
2025-01-01 00:09:28,1517.31,72.03,0.237,4.92,222.14
2025-01-01 00:09:29,1507.69,71.1,0.2512,5.04,218.19
2025-01-01 00:09:30,1517.27,70.74,0.235,5.06,220.62
2025-01-01 00:09:31,1511.34,70.65,0.225,4.94,218.98
2025-01-01 00:09:32,1503.06,71.45,0.2219,4.99,219.8
2025-01-01 00:09:33,1509.64,71.11,0.2681,4.86,219.54
2025-01-01 00:09:34,1509.96,68.77,0.2635,4.99,218.41
2025-01-01 00:09:35,1513.16,68.26,0.233,4.9,219.97
2025-01-01 00:09:36,1508.39,71.25,0.237,5.21,220.12
2025-01-01 00:09:37,1502.67,71.69,0.2275,5.04,212.13
2025-01-01 00:09:38,1509.04,70.39,0.2202,4.93,221.81
2025-01-01 00:09:39,1489.09,73.61,0.252,5.04,223.8
2025-01-01 00:09:40,1507.63,69.57,0.2495,4.84,221.2
2025-01-01 00:09:41,1515.03,71.0,0.2,5.02,219.75
2025-01-01 00:09:42,1499.52,68.15,0.2054,4.95,222.25
2025-01-01 00:09:43,1527.49,71.32,0.2134,4.96,222.16
2025-01-01 00:09:44,1510.38,70.86,0.234,5.12,224.47
2025-01-01 00:09:45,1505.56,70.63,0.2393,4.95,215.61
2025-01-01 00:09:46,1509.44,69.74,0.2556,5.02,222.99
2025-01-01 00:09:47,1498.64,71.6,0.1967,5.09,219.53
2025-01-01 00:09:48,1513.01,70.11,0.243,5.05,220.77
2025-01-01 00:09:49,1509.06,72.15,0.2182,5.14,219.29
2025-01-01 00:09:50,1515.18,72.81,0.2135,4.78,220.33
2025-01-01 00:09:51,1500.0,69.95,0.223,4.95,222.86
2025-01-01 00:09:52,1514.55,71.63,0.2758,4.92,215.01
2025-01-01 00:09:53,1521.75,70.72,0.2285,4.82,217.3
2025-01-01 00:09:54,1511.1,70.33,0.1866,4.91,222.1
2025-01-01 00:09:55,1515.8,70.69,0.2864,5.1,223.62
2025-01-01 00:09:56,1516.25,71.31,0.203,4.84,218.52
2025-01-01 00:09:57,1507.66,70.48,0.2373,5.0,220.96
2025-01-01 00:09:58,1513.5,70.49,0.2241,4.74,221.74
2025-01-01 00:09:59,1499.43,69.57,0.2473,5.09,221.36
2025-01-01 00:10:00,1513.25,69.39,0.2254,4.94,223.46
2025-01-01 00:10:01,1512.54,70.24,0.2469,5.04,219.77
2025-01-01 00:10:02,1509.38,71.33,0.2273,4.87,220.71
2025-01-01 00:10:03,1503.54,69.34,0.2148,4.98,220.05
2025-01-01 00:10:04,1510.15,70.27,0.2392,4.96,221.09
2025-01-01 00:10:05,1508.89,71.05,0.259,4.97,216.81
2025-01-01 00:10:06,1505.05,71.29,0.2308,5.03,216.55
2025-01-01 00:10:07,1499.01,71.02,0.2459,4.92,220.73
2025-01-01 00:10:08,1500.01,69.33,0.2318,5.02,220.79
2025-01-01 00:10:09,1511.55,72.16,0.2494,4.96,221.88
2025-01-01 00:10:10,1493.97,70.59,0.2516,5.07,221.66
2025-01-01 00:10:11,1521.0,69.75,0.2464,4.99,222.23
2025-01-01 00:10:12,1506.67,71.27,0.2615,5.06,219.58
2025-01-01 00:10:13,1502.8,69.8,0.2514,5.13,219.51
2025-01-01 00:10:14,1491.28,69.86,0.2394,4.91,216.08
2025-01-01 00:10:15,1502.2,68.45,0.2373,4.96,220.12
2025-01-01 00:10:16,1516.14,69.58,0.1878,5.0,220.94
2025-01-01 00:10:17,1494.34,70.13,0.2239,5.0,218.77
2025-01-01 00:10:18,1527.1,70.23,0.2346,4.95,214.71
2025-01-01 00:10:19,1516.84,67.34,0.2581,4.87,217.28
2025-01-01 00:10:20,1504.94,72.69,0.2374,4.98,218.46
2025-01-01 00:10:21,1511.02,70.13,0.2453,4.8,221.06
2025-01-01 00:10:22,1508.37,69.14,0.2104,4.99,219.03
2025-01-01 00:10:23,1508.15,69.06,0.2135,5.21,218.32
2025-01-01 00:10:24,1502.43,70.32,0.2256,5.12,218.86
2025-01-01 00:10:25,1512.69,69.64,0.2467,4.98,219.65
2025-01-01 00:10:26,1505.15,71.05,0.2074,4.9,224.07
2025-01-01 00:10:27,1509.92,70.14,0.2442,4.99,215.5
2025-01-01 00:10:28,1507.17,70.38,0.2384,4.92,219.56
2025-01-01 00:10:29,1515.03,70.35,0.2229,5.04,219.21
2025-01-01 00:10:30,1514.44,70.33,0.2388,4.93,217.5
2025-01-01 00:10:31,1511.66,70.77,0.2443,5.07,217.06
2025-01-01 00:10:32,1506.88,68.5,0.242,4.89,220.93
2025-01-01 00:10:33,1511.73,69.97,0.2312,5.12,216.69
2025-01-01 00:10:34,1511.08,70.63,0.2507,4.83,220.01
2025-01-01 00:10:35,1514.78,71.87,0.2164,4.97,223.68
2025-01-01 00:10:36,1494.6,70.46,0.2353,5.02,218.13
2025-01-01 00:10:37,1513.68,71.4,0.2682,4.92,219.04
2025-01-01 00:10:38,1514.75,72.33,0.2317,4.85,219.57
2025-01-01 00:10:39,1513.7,71.19,0.2542,5.19,219.14
2025-01-01 00:10:40,1498.76,69.31,0.2295,5.1,223.45
2025-01-01 00:10:41,1507.75,70.53,0.2294,5.12,218.48
2025-01-01 00:10:42,1505.17,70.44,0.2316,5.18,218.22
2025-01-01 00:10:43,1525.66,69.86,0.2157,4.93,221.3
2025-01-01 00:10:44,1505.92,71.64,0.2157,4.83,219.26
2025-01-01 00:10:45,1508.28,69.05,0.2301,5.05,218.39
2025-01-01 00:10:46,1499.45,69.42,0.2294,5.05,225.5
2025-01-01 00:10:47,1515.38,69.26,0.2016,4.99,223.14
2025-01-01 00:10:48,1511.32,69.99,0.2524,5.14,222.92
2025-01-01 00:10:49,1497.54,70.96,0.2068,4.92,217.44
2025-01-01 00:10:50,1503.99,69.08,0.248,5.0,218.27
2025-01-01 00:10:51,1509.98,72.05,0.2395,4.94,219.43
2025-01-01 00:10:52,1505.27,69.82,0.1984,4.96,222.49
2025-01-01 00:10:53,1499.49,68.59,0.2309,5.11,216.56
2025-01-01 00:10:54,1507.64,70.93,0.2434,5.06,221.22
2025-01-01 00:10:55,1493.46,71.14,0.2603,4.98,220.74
2025-01-01 00:10:56,1498.02,71.83,0.2204,5.16,219.24
2025-01-01 00:10:57,1511.57,69.99,0.2704,4.8,220.74
2025-01-01 00:10:58,1489.52,69.32,0.2707,5.09,215.98
2025-01-01 00:10:59,1506.12,69.91,0.2443,5.19,221.31
2025-01-01 00:11:00,1509.65,71.04,0.2111,5.07,221.84
2025-01-01 00:11:01,1501.29,69.89,0.262,5.02,217.73
2025-01-01 00:11:02,1502.8,70.07,0.2318,4.99,219.5
2025-01-01 00:11:03,1519.6,71.36,0.2628,4.83,220.22
2025-01-01 00:11:04,1515.61,71.26,0.2196,4.92,221.92
2025-01-01 00:11:05,1504.52,71.18,0.2364,4.99,220.24
2025-01-01 00:11:06,1499.59,72.23,0.2443,5.14,218.94
2025-01-01 00:11:07,1501.92,70.21,0.2161,5.07,221.43
2025-01-01 00:11:08,1502.14,70.21,0.2409,4.92,219.18
2025-01-01 00:11:09,1518.74,69.79,0.2231,5.25,215.75
2025-01-01 00:11:10,1496.79,72.33,0.2253,5.05,224.24
2025-01-01 00:11:11,1500.54,69.95,0.2418,4.99,218.95
2025-01-01 00:11:12,1505.22,69.21,0.2429,5.08,219.68
2025-01-01 00:11:13,1504.51,71.09,0.2229,4.97,219.86
2025-01-01 00:11:14,1518.08,70.49,0.2314,4.98,219.23
2025-01-01 00:11:15,1498.59,69.62,0.251,4.94,220.18
2025-01-01 00:11:16,1502.51,69.21,0.2245,5.14,219.17
2025-01-01 00:11:17,1500.92,70.11,0.2272,5.02,219.18
2025-01-01 00:11:18,1505.56,70.05,0.2411,5.03,220.42
2025-01-01 00:11:19,1511.42,70.44,0.2582,5.05,222.98
2025-01-01 00:11:20,1505.72,70.82,0.2204,5.0,221.64
2025-01-01 00:11:21,1503.45,72.04,0.2346,5.16,217.9
2025-01-01 00:11:22,1504.16,70.05,0.2543,5.06,219.85
2025-01-01 00:11:23,1502.74,70.52,0.2486,5.08,219.88
2025-01-01 00:11:24,1502.82,70.65,0.2368,5.03,219.09
2025-01-01 00:11:25,1520.33,69.92,0.2645,5.14,221.89
2025-01-01 00:11:26,1521.41,71.1,0.228,4.95,218.66
2025-01-01 00:11:27,1513.12,69.07,0.2059,5.15,222.03
2025-01-01 00:11:28,1509.75,71.47,0.2499,4.98,217.06
2025-01-01 00:11:29,1516.71,71.0,0.2069,5.01,219.06
2025-01-01 00:11:30,1505.53,70.22,0.2455,4.98,217.69
2025-01-01 00:11:31,1511.85,71.04,0.206,5.04,221.78
2025-01-01 00:11:32,1505.25,70.74,0.2193,4.82,221.04
2025-01-01 00:11:33,1505.78,70.98,0.23,4.97,220.32
2025-01-01 00:11:34,1505.98,71.42,0.2262,4.86,220.29
2025-01-01 00:11:35,1496.07,68.02,0.2128,4.96,218.41
2025-01-01 00:11:36,1494.21,70.33,0.2591,5.08,220.02
2025-01-01 00:11:37,1513.89,70.12,0.2172,5.07,217.83
2025-01-01 00:11:38,1509.2,70.53,0.2276,4.95,222.27
2025-01-01 00:11:39,1493.82,70.83,0.2292,4.93,220.08
2025-01-01 00:11:40,1509.07,70.5,0.2399,5.14,218.8
2025-01-01 00:11:41,1509.9,68.82,0.2442,4.81,221.26
2025-01-01 00:11:42,1502.76,70.73,0.206,5.0,221.65
2025-01-01 00:11:43,1511.53,70.55,0.235,5.11,221.47
2025-01-01 00:11:44,1501.58,69.98,0.2216,5.0,217.68
2025-01-01 00:11:45,1489.32,70.35,0.2403,5.02,222.17
2025-01-01 00:11:46,1496.26,70.05,0.2065,5.02,219.79
2025-01-01 00:11:47,1502.76,70.61,0.2212,4.9,223.16
2025-01-01 00:11:48,1513.1,70.38,0.2046,4.98,221.15
2025-01-01 00:11:49,1507.99,71.58,0.26,4.99,219.06
2025-01-01 00:11:50,1502.68,70.15,0.2536,4.96,216.64
2025-01-01 00:11:51,1510.37,70.47,0.2262,4.8,222.34
2025-01-01 00:11:52,1512.23,69.43,0.2386,4.89,217.28
2025-01-01 00:11:53,1489.87,71.35,0.2532,4.97,219.88
2025-01-01 00:11:54,1520.71,69.82,0.212,5.01,221.1
2025-01-01 00:11:55,1504.31,69.15,0.2204,5.07,221.43
2025-01-01 00:11:56,1493.33,69.35,0.2161,5.0,224.41
2025-01-01 00:11:57,1504.41,70.64,0.2199,5.26,218.8
2025-01-01 00:11:58,1502.62,70.73,0.2094,5.08,219.98
2025-01-01 00:11:59,1499.98,69.98,0.1981,4.94,215.45
2025-01-01 00:12:00,1503.12,70.08,0.2242,4.94,218.32
2025-01-01 00:12:01,1516.61,72.02,0.2327,5.11,219.39
2025-01-01 00:12:02,1504.33,69.75,0.25,5.06,217.42
2025-01-01 00:12:03,1508.04,70.06,0.2181,5.0,216.16
2025-01-01 00:12:04,1503.29,72.47,0.2449,4.89,221.11
2025-01-01 00:12:05,1507.48,70.26,0.2245,5.0,218.82
2025-01-01 00:12:06,1505.4,71.32,0.2526,4.87,219.06
2025-01-01 00:12:07,1519.65,72.38,0.2437,5.16,222.42
2025-01-01 00:12:08,1505.75,68.59,0.2352,4.87,220.27
2025-01-01 00:12:09,1520.78,70.83,0.2207,4.88,216.07
2025-01-01 00:12:10,1491.57,72.21,0.2536,4.99,219.69
2025-01-01 00:12:11,1506.41,70.57,0.2644,5.04,216.04
2025-01-01 00:12:12,1515.32,68.66,0.2285,4.86,220.08
2025-01-01 00:12:13,1496.79,69.21,0.2157,5.08,219.63
2025-01-01 00:12:14,1512.19,71.95,0.2415,5.06,218.06
2025-01-01 00:12:15,1506.19,69.44,0.2478,5.09,221.93
2025-01-01 00:12:16,1506.65,71.48,0.2339,4.94,221.0
2025-01-01 00:12:17,1512.69,72.79,0.2514,4.89,218.04
2025-01-01 00:12:18,1496.48,70.67,0.2149,5.14,219.42
2025-01-01 00:12:19,1512.04,70.74,0.2438,4.9,219.93
2025-01-01 00:12:20,1503.49,70.49,0.2395,5.07,219.07
2025-01-01 00:12:21,1513.51,70.92,0.2698,4.67,218.71
2025-01-01 00:12:22,1517.0,68.07,0.2668,5.01,215.92
2025-01-01 00:12:23,1512.74,69.54,0.2189,5.15,219.23
2025-01-01 00:12:24,1499.27,72.6,0.2558,4.97,218.42
2025-01-01 00:12:25,1505.33,72.17,0.2176,4.87,222.55
2025-01-01 00:12:26,1504.71,70.7,0.2478,4.96,215.15
2025-01-01 00:12:27,1505.28,71.84,0.2808,4.99,219.94
2025-01-01 00:12:28,1517.91,71.19,0.2433,4.8,219.17
2025-01-01 00:12:29,1508.71,69.09,0.2301,5.17,219.49
2025-01-01 00:12:30,1495.53,68.71,0.2373,4.94,218.26
2025-01-01 00:12:31,1508.83,70.89,0.241,5.04,217.54
2025-01-01 00:12:32,1501.9,70.28,0.2365,5.1,218.54
2025-01-01 00:12:33,1500.81,72.09,0.2408,4.86,219.38
2025-01-01 00:12:34,1497.15,69.47,0.211,4.92,224.12
2025-01-01 00:12:35,1515.13,71.99,0.2595,4.99,220.81
2025-01-01 00:12:36,1507.88,69.54,0.2146,5.09,217.56
2025-01-01 00:12:37,1508.67,71.26,0.2529,5.04,217.6
2025-01-01 00:12:38,1511.4,70.47,0.2183,4.8,220.9
2025-01-01 00:12:39,1494.67,68.9,0.2729,4.88,219.16
2025-01-01 00:12:40,1507.67,70.68,0.2176,4.93,221.61
2025-01-01 00:12:41,1504.87,70.59,0.1948,4.94,221.71
2025-01-01 00:12:42,1501.28,69.66,0.2456,5.06,220.67
2025-01-01 00:12:43,1502.59,71.36,0.2707,5.12,216.87
2025-01-01 00:12:44,1530.57,69.29,0.2137,5.03,219.81
2025-01-01 00:12:45,1510.03,71.92,0.2569,4.91,220.14
2025-01-01 00:12:46,1515.24,71.67,0.2608,5.08,221.42
2025-01-01 00:12:47,1503.05,69.3,0.2468,4.95,222.49
2025-01-01 00:12:48,1500.19,70.23,0.2298,5.1,221.5
2025-01-01 00:12:49,1507.36,70.91,0.2707,4.82,221.5
2025-01-01 00:12:50,1515.83,71.83,0.2546,4.92,218.92
2025-01-01 00:12:51,1512.49,70.03,0.2346,4.85,217.62
2025-01-01 00:12:52,1509.98,70.19,0.2234,4.98,220.6
2025-01-01 00:12:53,1505.12,70.79,0.2404,4.97,219.98
2025-01-01 00:12:54,1500.12,70.12,0.202,4.88,217.63
2025-01-01 00:12:55,1504.04,71.75,0.2386,5.02,218.12
2025-01-01 00:12:56,1509.54,72.32,0.2371,4.92,217.67
2025-01-01 00:12:57,1509.35,69.68,0.2531,4.9,216.69
2025-01-01 00:12:58,1511.1,69.33,0.251,5.1,218.81
2025-01-01 00:12:59,1508.94,72.02,0.2297,5.16,219.34
2025-01-01 00:13:00,1499.78,70.72,0.2435,5.11,221.77
2025-01-01 00:13:01,1510.24,71.28,0.2427,5.08,218.96
2025-01-01 00:13:02,1498.65,70.83,0.2929,5.08,218.6
2025-01-01 00:13:03,1518.46,68.76,0.2341,5.04,218.65
2025-01-01 00:13:04,1502.56,70.46,0.2283,4.92,217.83
2025-01-01 00:13:05,1494.84,69.66,0.2372,5.1,218.67
2025-01-01 00:13:06,1497.64,72.23,0.2164,5.01,218.13
2025-01-01 00:13:07,1501.59,71.02,0.2486,5.13,221.34
2025-01-01 00:13:08,1508.58,71.25,0.2188,5.12,221.07
2025-01-01 00:13:09,1511.28,71.23,0.2099,4.89,220.26
2025-01-01 00:13:10,1508.53,71.21,0.2416,4.98,222.52
2025-01-01 00:13:11,1510.18,71.38,0.2635,5.13,220.64
2025-01-01 00:13:12,1513.19,70.9,0.2611,5.23,217.91
2025-01-01 00:13:13,1501.37,72.22,0.2434,4.96,218.61
2025-01-01 00:13:14,1514.91,71.2,0.2799,4.99,221.8
2025-01-01 00:13:15,1520.65,69.2,0.2187,5.03,218.85
2025-01-01 00:13:16,1504.05,69.98,0.2368,4.91,217.44
2025-01-01 00:13:17,1510.51,70.76,0.2594,5.05,220.85
2025-01-01 00:13:18,1513.47,69.72,0.2299,5.03,221.87
